                                     Institute                                                                                                                                              Academic Program Name Quota     Seat Type                                Gender Opening Rank Closing Rank
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI          OPEN                        Gender-Neutral         4396         5788
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI          OPEN Female-only (including Supernumerary)        11155        12842
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI           EWS                        Gender-Neutral         1100         1147
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI           EWS Female-only (including Supernumerary)         2638         2638
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI       OBC-NCL                        Gender-Neutral         2248         3475
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI       OBC-NCL Female-only (including Supernumerary)         5070         5966
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI            SC                        Gender-Neutral         1255         2209
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI            SC Female-only (including Supernumerary)         2570         2570
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI            ST                        Gender-Neutral          810         187P
        Indian Institute  of Technology Bombay                                                                                                                           Chemistry (4 Years, Bachelor of Science)    AI            ST Female-only (including Supernumerary)        1126P        1126P
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral         2226         3304
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)         5341         7597
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral           99          54P
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral          359          652
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)         1451         1775
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral          759         1631
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)         2814         3910
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral          272          880
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)          975         1557
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI      SC (PwD)                        Gender-Neutral           5P           5P
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral           40          149
        Indian Institute  of Technology Bombay                                                                                                                Civil Engineering (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)          142          617
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral            1           67
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)          107          361
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral            4            8
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral            4           19
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)           52           62
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI     EWS (PwD)                        Gender-Neutral            4            4
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral            5           50
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)           56          166
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI OBC-NCL (PwD)                        Gender-Neutral            1            2
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI OBC-NCL (PwD) Female-only (including Supernumerary)          48P          48P
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral            1           28
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)           27          107
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI      SC (PwD)                        Gender-Neutral            1            1
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral            1           11
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)           27          198
        Indian Institute  of Technology Bombay                                                                                                 Computer Science and Engineering (4 Years, Bachelor of Technology)    AI      ST (PwD)                        Gender-Neutral            1            1
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI          OPEN                        Gender-Neutral          749         2032
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI          OPEN Female-only (including Supernumerary)         3093         4431
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI    OPEN (PwD)                        Gender-Neutral           13           13
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI           EWS                        Gender-Neutral          271          429
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI           EWS Female-only (including Supernumerary)          868          868
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI       OBC-NCL                        Gender-Neutral          610         1189
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI       OBC-NCL Female-only (including Supernumerary)         2832         2832
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI OBC-NCL (PwD)                        Gender-Neutral           36           36
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI            SC                        Gender-Neutral          472          894
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI            SC Female-only (including Supernumerary)         1182         1182
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI            ST                        Gender-Neutral          404          493
        Indian Institute  of Technology Bombay                                                                                                                           Economics (4 Years, Bachelor of Science)    AI            ST Female-only (including Supernumerary)          277          277
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral           95          434
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)          454          916
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral           52           52
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI    OPEN (PwD) Female-only (including Supernumerary)          34P          34P
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral           39          117
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)          208          217
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral          105          274
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)          368          706
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI OBC-NCL (PwD)                        Gender-Neutral           33           33
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral           51          128
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)          332          642
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI      SC (PwD)                        Gender-Neutral           3P           3P
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral           23           80
        Indian Institute  of Technology Bombay                                                                                                           Electrical Engineering (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)           21           21
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN                        Gender-Neutral          495          795
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN Female-only (including Supernumerary)         1319         2686
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI    OPEN (PwD)                        Gender-Neutral           59           59
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS                        Gender-Neutral          157          190
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS Female-only (including Supernumerary)          481          599
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL                        Gender-Neutral          290          532
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL Female-only (including Supernumerary)         1304         1481
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI OBC-NCL (PwD)                        Gender-Neutral           55           55
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC                        Gender-Neutral          176          275
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC Female-only (including Supernumerary)          659          841
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST                        Gender-Neutral          124          191
        Indian Institute  of Technology Bombay                                                                                  Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST Female-only (including Supernumerary)          215          215
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN                        Gender-Neutral         1592         2787
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN Female-only (including Supernumerary)         5505         5838
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS                        Gender-Neutral          542          731
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS Female-only (including Supernumerary)         2255         2255
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL                        Gender-Neutral         1378         2115
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL Female-only (including Supernumerary)         5160         6518
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC                        Gender-Neutral          956         1288
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC Female-only (including Supernumerary)         2200         2200
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST                        Gender-Neutral          664          985
        Indian Institute  of Technology Bombay                                           Energy Engineering with M.Tech. in Energy Systems Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST Female-only (including Supernumerary)         640P         640P
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral          320         1324
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)          809         2553
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral          128          128
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral          480          564
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)         1930         1930
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral          407         1690
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)         1570         3658
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral          293          935
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)         1383         1766
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral          572          725
        Indian Institute  of Technology Bombay                                                                                                              Engineering Physics (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)          825          825
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN                        Gender-Neutral         3490         4859
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN Female-only (including Supernumerary)         8690        11108
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS                        Gender-Neutral          949         1072
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS Female-only (including Supernumerary)         2714         2714
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL                        Gender-Neutral         2137         3171
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL Female-only (including Supernumerary)         6598         6852
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC                        Gender-Neutral         1414         1832
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC Female-only (including Supernumerary)         2397         2397
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST                        Gender-Neutral         114P         305P
        Indian Institute  of Technology Bombay                                                                   Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST Female-only (including Supernumerary)         417P         417P
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral          157         1241
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)         1476         3290
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral           20           47
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral          184          287
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)          538         1073
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI     EWS (PwD)                        Gender-Neutral           7P           7P
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral          329          755
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)         1076         2393
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI OBC-NCL (PwD)                        Gender-Neutral           40           46
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral          124          396
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)          990         1289
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI      SC (PwD)                        Gender-Neutral           7P           7P
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral          105          226
        Indian Institute  of Technology Bombay                                                                                                           Mechanical Engineering (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)          667          713
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN                        Gender-Neutral         1273         1471
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN Female-only (including Supernumerary)         3722         4813
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI    OPEN (PwD)                        Gender-Neutral         123P         123P
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS                        Gender-Neutral          330          333
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL                        Gender-Neutral          757          909
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL Female-only (including Supernumerary)         2711         3591
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC                        Gender-Neutral          425          449
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC Female-only (including Supernumerary)         1518         1518
        Indian Institute  of Technology Bombay                                 Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST                        Gender-Neutral          364          377
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN                        Gender-Neutral         3963         4204
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI          OPEN Female-only (including Supernumerary)         8090         8090
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI    OPEN (PwD)                        Gender-Neutral         138P         138P
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI           EWS                        Gender-Neutral          802          875
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL                        Gender-Neutral         2145         2264
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI       OBC-NCL Female-only (including Supernumerary)         5733         5733
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC                        Gender-Neutral         1337         1342
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            SC Female-only (including Supernumerary)         2330         2330
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST                        Gender-Neutral          648          648
        Indian Institute  of Technology Bombay                                                           Metallurgical Engineering & Materials Science (5 Years, Bachelor and Master of Technology (Dual Degree))    AI            ST Female-only (including Supernumerary)         303P         303P
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI          OPEN                        Gender-Neutral         2381         3830
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI          OPEN Female-only (including Supernumerary)         4882         7973
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI    OPEN (PwD)                        Gender-Neutral          144          82P
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI           EWS                        Gender-Neutral          569          792
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI           EWS Female-only (including Supernumerary)         1566         1906
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI       OBC-NCL                        Gender-Neutral          948         2044
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI       OBC-NCL Female-only (including Supernumerary)         3940         5172
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI            SC                        Gender-Neutral          826         1253
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI            SC Female-only (including Supernumerary)         1569         2145
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI            ST                        Gender-Neutral          284          591
        Indian Institute  of Technology Bombay                                                                                  Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)    AI            ST Female-only (including Supernumerary)          714          912
